"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";""
"87";"193";"Martin";"Høydahl";"M";"NOR";"Sandnessjøen OCK";"FE 4";"M Senior";"31:33.0";"14:54.0";"2015-05-24T12:43:48.0760000";"Bergen";""
"88";"102";"Håvard";"Arnstad";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"31:38.0";"14:59.0";"2015-05-24T11:58:02.3040000";"Oslo";""
"89";"141";"Andreas";"Grytnes";"M";"NOR";"OSLO";"FE 4";"M Senior";"31:39.0";"15:00.0";"2015-05-24T12:17:57.0710000";"OSLO";""
"90";"61";"Roy";"Ripe";"M";"NOR";"SK Rye sykkel / Team Ibis";"FE 4";"M Senior";"31:42.0";"15:03.0";"2015-05-24T11:38:24.1050000";"Fagerstrand";""
"91";"71";"Frank";"Seidel";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"31:56.0";"15:17.0";"2015-05-24T11:43:29.6110000";"Hvam";""
"92";"117";"Joakim";"Karlsson";"M";"NOR";"OSLO";"FE 4";"M Senior";"32:00.0";"15:21.0";"2015-05-24T12:05:48.9940000";"OSLO";""
"93";"103";"Per Anders Myre";"Ulsaker";"M";"NOR";"BERGEN";"FE 4";"M Senior";"32:16.0";"15:37.0";"2015-05-24T11:59:26.8380000";"BERGEN";""
"94";"196";"Andreas";"Hegrum";"M";"NOR";"HORTEN";"FE 4";"M Senior";"32:33.0";"15:54.0";"2015-05-24T12:46:03.2220000";"Horten";""
"95";"140";"Andreas";"Vollheim";"M";"NOR";"Bogafjell Sykleklubb";"FE 4";"M Senior";"33:13.0";"16:34.0";"2015-05-24T12:17:32.9340000";"HAFRSFJORD";""
"96";"87";"Sindre";"Rasmussen";"M";"NOR";"Gresvik IF";"FE 4";"M Senior";"33:24.0";"16:45.0";"2015-05-24T11:51:45.6930000";"Fredrikstad";""
"97";"153";"Tom";"Ruud";"M";"NOR";"Lillehammer CK / Birk Sport AS";"FE 4";"M Senior";"33:31.0";"16:52.0";"2015-05-24T12:24:08.1990000";"Lillehammer";""
"98";"192";"Jeff";"Webb";"M";"NOR";"IL Stjørdals-Blink";"FE 4";"M Senior";"33:33.0";"16:54.0";"2015-05-24T12:44:23.5310000";"Stjørdal";""
"99";"177";"Daniel";"Holt";"M";"NOR";"OSLO";"FE 4";"M Senior";"33:37.0";"16:58.0";"2015-05-24T12:36:40.5720000";"OSLO";""
"100";"166";"Ole";"Moksnes";"M";"NOR";"OSLO";"FE 4";"M Senior";"33:43.0";"17:04.0";"2015-05-24T12:31:32.5230000";"OSLO";""
"101";"93";"Morten";"Westberg";"M";"NOR";"OSLO";"FE 4";"M Senior";"33:49.0";"17:10.0";"2015-05-24T11:54:58.3330000";"OSLO";""
"102";"134";"Lars Markus";"Sannebro";"M";"NOR";"Sogn CK";"FE 4";"M Senior";"33:54.0";"17:15.0";"2015-05-24T12:15:22.5180000";"Kaupanger";""
"103";"175";"Sevat";"Molven";"M";"NOR";"HOKKSUND";"FE 4";"M Senior";"34:09.0";"17:30.0";"2015-05-24T12:36:22.8220000";"HOKKSUND";""
"104";"148";"Morten";"Ligård";"M";"NOR";"Kongsberg IF Sykkel";"FE 4";"M Senior";"34:28.0";"17:49.0";"2015-05-24T12:21:55.1590000";"Kongsberg";""
"105";"121";"Espen";"Karlsen";"M";"NOR";"Procon";"FE 4";"M Senior";"34:49.0";"18:10.0";"2015-05-24T12:08:26.6400000";"Stavanger";""
"106";"14";"Michael Overbeck";"Cook";"M";"NOR";"IK Hero";"FE 4";"M Senior";"34:56.0";"18:17.0";"2015-05-24T11:13:21.1690000";"Eidsvoll";""
"107";"142";"Runar";"Sagerud";"M";"NOR";"Kolbotn SK";"FE 4";"M Senior";"35:05.0";"18:26.0";"2015-05-24T12:20:15.5540000";"Oppegård";""
"108";"170";"Ådne";"Skjelstad";"M";"NOR";"OSLO";"FE 4";"M Senior";"35:16.0";"18:37.0";"2015-05-24T12:33:07.6580000";"oslo";""
"109";"160";"Tor Arne";"Holen";"M";"NOR";"TORP";"FE 4";"M Senior";"35:18.0";"18:39.0";"2015-05-24T12:28:17.9520000";"TORP";""
"110";"123";"Lars-Petter";"Holm";"M";"NOR";"Eiker-Kvikk sykkel";"FE 4";"M Senior";"35:25.0";"18:46.0";"2015-05-24T12:10:19.1340000";"HOKKSUND";""
"111";"149";"Martin";"Pedersen";"M";"NOR";"Skeid / Letth";"FE 4";"M Senior";"35:35.0";"18:56.0";"2015-05-24T12:23:46.4440000";"OSLO";""
"112";"127";"Audun";"FOYN";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"35:47.0";"19:08.0";"2015-05-24T12:11:18.0050000";"OSLO";""
"113";"107";"Jamieson";"Pothecary";"M";"NOR";"OSLO";"FE 4";"M Senior";"36:04.0";"19:25.0";"2015-05-24T12:02:22.1860000";"Oslo";""
"114";"195";"Nils Mo";"Storaas";"M";"NOR";"BERGEN";"FE 4";"M Senior";"36:06.0";"19:27.0";"2015-05-24T12:45:34.4750000";"Bergen";""
"115";"179";"Daniel";"Richardson";"M";"NOR";"HAFRSFJORD";"FE 4";"M Senior";"36:16.0";"19:37.0";"2015-05-24T12:37:56.7680000";"HAFRSFJORD";""
"116";"91";"Ola";"Engene";"M";"NOR";"Foreningen Frikransen";"FE 4";"M Senior";"36:19.0";"19:40.0";"2015-05-24T11:54:45.4660000";"VESTFOSSEN";""
"117";"18";"Bjørn";"Ballangrud";"M";"NOR";"Lillehammer CK / NTG Lillehammer";"FE 4";"M Senior";"36:30.0";"19:51.0";"2015-05-24T11:26:13.9460000";"Lillehammer";""
"118";"188";"Kristoffer";"Berdal";"M";"NOR";"IK Hero";"FE 4";"M Senior";"37:38.0";"20:59.0";"2015-05-24T12:45:21.2620000";"Oslo";""
"119";"129";"Marius";"Rønningen";"M";"NOR";"Brødrene Dahl AS";"FE 4";"M Senior";"37:49.0";"21:10.0";"2015-05-24T12:14:08.0680000";"SIGGERUD";""
"120";"190";"Stig Carlson";"Strandhagen";"M";"NOR";"BORGEN";"FE 4";"M Senior";"37:53.0";"21:14.0";"2015-05-24T12:45:09.7460000";"BORGEN";""
"121";"176";"Gavin";"Steder";"M";"NOR";"SKJETTEN";"FE 4";"M Senior";"38:06.0";"21:27.0";"2015-05-24T12:38:23.5850000";"SKJETTEN";""
"122";"161";"Lars Kristian";"Günther";"M";"NOR";"Skjeberg CK";"FE 4";"M Senior";"38:19.0";"21:40.0";"2015-05-24T12:30:35.6020000";"DEGERNES";""
"123";"189";"Sigurd";"Mellemsæter";"M";"NOR";"Oppdal SK";"FE 4";"M Senior";"38:30.0";"21:51.0";"2015-05-24T12:41:33.1790000";"Lillehammer";""
"124";"20";"Morten";"Mølsted";"M";"NOR";"Oslostudentenes IK / Trail Cartel";"FE 4";"M Senior";"38:37.0";"21:58.0";"2015-05-24T11:15:52.9190000";"Oslo";""
"125";"194";"Kristoffer Sagen";"Refsnes";"M";"NOR";"Kristiansands CK";"FE 4";"M Senior";"38:41.0";"22:02.0";"2015-05-24T12:50:01.8290000";"KRISTIANSAND";""
"126";"143";"Åsmund";"Isaksen";"M";"NOR";"LANGESUND";"FE 4";"M Senior";"39:17.0";"22:38.0";"2015-05-24T12:22:43.1580000";"Langesund";""
"127";"171";"Magne";"Ilsaas";"M";"NOR";"OSLO";"FE 4";"M Senior";"41:06.0";"24:27.0";"2015-05-24T12:36:13.5100000";"OSLO";""
"128";"185";"Edgars";"Abols";"M";"LAT";"Sandnes Sykleklubb";"FE 4";"M Senior";"41:41.0";"25:02.0";"2015-05-24T12:38:43.2400000";"Taurene";""
"129";"186";"Edgars";"C?rulis";"M";"LAT";"";"FE 4";"M Senior";"42:20.0";"25:41.0";"2015-05-24T12:39:52.8220000";"";""
"130";"108";"Anders";"Samnøy";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"42:58.0";"26:19.0";"2015-05-24T12:03:04.2600000";"Oslo";""
"131";"187";"Anders";"Rustberggard";"M";"NOR";"FORNEBU";"FE 4";"M Senior";"43:06.0";"26:27.0";"2015-05-24T12:44:49.5340000";"Fornebu";""
"132";"118";"Kjetil";"Haugersveen";"M";"NOR";"Eidanger IL / Luftetur";"FE 4";"M Senior";"44:12.0";"27:33.0";"2015-05-24T12:11:38.3450000";"Porsgrunn";""
"133";"112";"Christoffer";"Schack";"M";"NOR";"FMC Technologies";"FE 4";"M Senior";"44:19.0";"27:40.0";"2015-05-24T12:15:16.4550000";"KONGSBERG";""
"134";"53";"Alf Petter";"Syvertsen";"M";"NOR";"OSLO";"FE 4";"M Senior";"48:06.0";"31:27.0";"2015-05-24T11:51:11.8380000";"OSLO";""
"135";"135";"Rufus";"Preiss";"M";"GBR";"Kragerø SK";"FE 4";"M Senior";"49:07.0";"32:28.0";"2015-05-24T12:18:05.9570000";"Stabbestad";""
"136";"151";"Iver";"Skustad";"M";"NOR";"Drammen CK";"FE 4";"M Senior";"51:23.0";"34:44.0";"2015-05-24T12:43:36.6070000";"Drammen";""
"137";"48";"Holm";"Grimsrud";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"58:59.0";"42:20.0";"2015-05-24T11:31:35.0300000";"OSLO";""
"138";"180";"Sondre";"Aannestad";"M";"NOR";"SELLEBAKK";"FE 4";"M Senior";"0:00.0";"";"";"SELLEBAKK";""
"138";"110";"Even";"Ingjær";"M";"NOR";"OSLO";"FE 4";"M Senior";"0:00.0";"";"";"Oslo";""
"140";"80";"Fredrik";"Arnesen";"M";"NOR";"MOSS";"FE 4";"M Senior";"0:00.0";"";"";"Moss";""
"140";"178";"Björn";"Asplund";"M";"NOR";"OSLO";"FE 4";"M Senior";"0:00.0";"";"";"Oslo";""
"140";"169";"Christoffer E";"Bakke";"M";"NOR";"Soon CK";"FE 4";"M Senior";"0:00.0";"";"";"HØLEN";""
"140";"99";"Stian";"Bergeland";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"0:00.0";"";"";"OSLO";""
"140";"165";"Philip Johannessen";"Bjørkesett";"M";"NOR";"IK Hero";"FE 4";"M Senior";"0:00.0";"";"";"Fornebu";""
"140";"124";"Trond";"Brudeseth";"M";"NOR";"Axess";"FE 4";"M Senior";"0:00.0";"";"";"MOLDE";""
"140";"84";"Vidar";"Folden";"M";"NOR";"OSLO";"FE 4";"M Senior";"0:00.0";"";"";"OSLO";""
"140";"65";"Thomas";"Gajda Asbjørnhus";"M";"NOR";"Drammen CK";"FE 4";"M Senior";"0:00.0";"";"";"DRAMMEN";""
"140";"139";"Odd Magnus";"Guldal";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"0:00.0";"";"";"Oslo";""
"140";"137";"Rune";"Gundersen";"M";"NOR";"Bærum OCK";"FE 4";"M Senior";"0:00.0";"";"";"VOGNILL";""
"140";"156";"Even";"Hægland";"M";"NOR";"CK Henie";"FE 4";"M Senior";"0:00.0";"";"";"Os";""
"140";"64";"Niklas";"Halvorsen";"M";"NOR";"KRISTIANSAND S";"FE 4";"M Senior";"0:00.0";"";"";"Kristiansand S";""
"140";"86";"Sindre";"Hansen";"M";"NOR";"BERGEN";"FE 4";"M Senior";"0:00.0";"";"";"BERGEN";""
"140";"167";"Klaus Jørgen";"Kjærnet";"M";"NOR";"Hurtigruta Carglass AS";"FE 4";"M Senior";"0:00.0";"";"";"OSLO";""
"140";"32";"Thomas";"Klingenberg";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"0:00.0";"";"";"Oslo";""
"140";"116";"Johannes Dvorak";"Lagos";"M";"NOR";"Bjørndal IF Sykkel / Probike/ Ibis Cycles";"FE 4";"M Senior";"0:00.0";"";"";"OSLO";""
"140";"66";"Sven";"Leininger";"M";"NOR";"Bergen MTB Klubb";"FE 4";"M Senior";"0:00.0";"";"";"BERGEN";""
"140";"147";"Jon";"Lindgren";"M";"SWE";"Göteborgs Stigcyklister";"FE 4";"M Senior";"0:00.0";"";"";"Göteborg";""
"140";"173";"Terje";"Løvstad";"M";"NOR";"Romeriksåsen SK / Outdoorsport-Qloom";"FE 4";"M Senior";"0:00.0";"";"";"Gjerdrum";""
"140";"75";"John";"Magee";"M";"NOR";"Statoil";"FE 4";"M Senior";"0:00.0";"";"";"OSLO";""
"140";"37";"Pål";"Neverdal";"M";"NOR";"Hemsedal IL Sykkel / Trail Cartel";"FE 4";"M Senior";"0:00.0";"";"";"OSLO";""
"140";"168";"Kim";"Norgård";"M";"NOR";"IK Hero / Birk Sport";"FE 4";"M Senior";"0:00.0";"";"";"Oslo";""
"140";"157";"Aleksander";"Østerhus";"M";"NOR";"Kristiansands CK";"FE 4";"M Senior";"0:00.0";"";"";"Kristiansand";""
"140";"92";"Henrik";"Sagen";"M";"NOR";"BERGEN";"FE 4";"M Senior";"0:00.0";"";"";"bergen";""
"140";"70";"Simen";"Scharning";"M";"NOR";"SK Rye sykkel";"FE 4";"M Senior";"0:00.0";"";"";"Oslo";""
"140";"13";"Hermann";"Solvær";"M";"NOR";"Kristiansands CK / Cube Action Team";"FE 4";"M Senior";"0:00.0";"";"";"KRISTIANSAND S";""
"140";"23";"Test";"Test";"M";"NOR";"GJØVIK";"FE 4";"M Senior";"0:00.0";"";"";"Gjøvik";""
"140";"82";"Robert";"Torp";"M";"NOR";"Gresvik IF";"FE 4";"M Senior";"0:00.0";"";"";"Fredrikstad";""
"140";"63";"Helge Stjern";"Tvedt";"M";"NOR";"LAKSEVÅG";"FE 4";"M Senior";"0:00.0";"";"";"LAKSEVÅG";""
"140";"200";"Torstein";"Waldal";"M";"NOR";"HOMMELVIK";"FE 4";"M Senior";"0:00.0";"";"";"HOMMELVIK";""
"140";"51";"Yngve";"Ydersbond";"M";"NOR";"OSLO";"FE 4";"M Senior";"0:00.0";"";"";"OSLO";""
"1";"83";"Hilde";"Strædet";"F";"NOR";"Kristiansands CK / Kristiansand Cykelklubb";"FE 5";"K Senior";"34:54.0";"0:00.0";"2015-05-24T13:00:30.4000000";"Kristiansand S";""
"2";"78";"Alice";"Grindheim";"F";"NOR";"Drammen CK";"FE 5";"K Senior";"35:00.0";"0:06.0";"2015-05-24T12:58:08.8330000";"Oslo";""
"3";"58";"Stina";"Bondehagen";"F";"NOR";"Oslostudentenes IK";"FE 5";"K Senior";"35:01.0";"0:07.0";"2015-05-24T12:48:10.4280000";"Oslo";""
"4";"136";"Helene Thon";"Moland";"F";"NOR";"Hemsedal IL Sykkel";"FE 5";"K Senior";"36:56.0";"2:02.0";"2015-05-24T13:26:56.1190000";"Hosle";""
"5";"104";"Ida";"Håkonsson";"F";"NOR";"SK Rye sykkel";"FE 5";"K Senior";"38:23.0";"3:29.0";"2015-05-24T13:11:21.1360000";"Oslo";""
"6";"182";"Anne";"Melbo";"F";"NOR";"Molde CK";"FE 5";"K Senior";"38:28.0";"3:34.0";"2015-05-24T13:50:39.1870000";"Molde";""
"7";"96";"Joline";"Johansson";"F";"SWE";"Drammen CK";"FE 5";"K Senior";"38:43.0";"3:49.0";"2015-05-24T13:07:29.8780000";"Nittedal";""
"8";"184";"Elin";"Berg";"F";"NOR";"MOLDE";"FE 5";"K Senior";"39:47.0";"4:53.0";"2015-05-24T13:51:30.0940000";"Molde";""
"9";"131";"Astri";"Knudsen";"F";"NOR";"SK Rye sykkel / Team Ibis";"FE 5";"K Senior";"40:16.0";"5:22.0";"2015-05-24T13:25:15.0690000";"LEIKANGER";""
"10";"154";"Randi-Lise";"Almås";"F";"NOR";"OSLO";"FE 5";"K Senior";"43:01.0";"8:07.0";"2015-05-24T13:37:14.9580000";"OSLO";""
"11";"97";"Guro";"Stjernvang";"F";"NOR";"Hemsedal IL Sykkel / Star Motor";"FE 5";"K Senior";"44:11.0";"9:17.0";"2015-05-24T13:08:09.1430000";"Hosle";""
"12";"98";"Martine";"Walbye";"F";"NOR";"SKREIA";"FE 5";"K Senior";"46:17.0";"11:23.0";"2015-05-24T13:09:27.6150000";"SKREIA";""
"13";"85";"Vera";"Leivsdottir";"F";"NOR";"NTNUI";"FE 5";"K Senior";"48:34.0";"13:40.0";"2015-05-24T13:01:40.4570000";"Bergen";""
"14";"198";"Inger Helene";"Hamborg";"F";"NOR";"Snertne Pigers Velocipedklub";"FE 5";"K Senior";"48:39.0";"13:45.0";"2015-05-24T13:59:32.4030000";"Kongsberg";""
"15";"152";"Maria";"Bergli";"F";"NOR";"DRAMMEN";"FE 5";"K Senior";"53:59.0";"19:05.0";"2015-05-24T13:37:48.9000000";"Drammen";""
"16";"199";"Beate";"Akselsen";"F";"NOR";"OSLO";"FE 5";"K Senior";"55:35.0";"20:41.0";"2015-05-24T14:01:07.8710000";"OSLO";""
"17";"94";"Synne Marie";"Moss Opsand";"F";"NOR";"OSLO";"FE 5";"K Senior";"59:30.0";"24:36.0";"2015-05-24T13:06:49.3100000";"OSLO";""
"18";"146";"Elisabeth";"Engström";"M";"SWE";"Göteborgs Stigcyklister";"FE 5";"K Senior";"0:00.0";"";"";"Göteborg";""
"18";"105";"Silje Katarina";"Holmsen";"F";"NOR";"Drammen CK";"FE 5";"K Senior";"0:00.0";"";"";"Drammen";""
"18";"130";"Eva";"Spilleth";"F";"NOR";"Bærum OCK";"FE 5";"K Senior";"0:00.0";"";"";"VOGNILL";""
"1";"197";"Johan- Jørgen";"Lindgaard-Strømberg";"M";"NOR";"Bærum OCK / Team Oslo Sportslager";"FE 5";"M Senior";"20:22.0";"0:00.0";"2015-05-24T13:56:43.9900000";"Strømmen";""
"2";"2";"Zakarias Blom";"Johansen";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"24:59.0";"4:37.0";"2015-05-24T12:18:48.5750000";"Kolsås";""
"3";"4";"Lars Vatnebryn";"Sandviken";"M";"NOR";"Drammen CK";"FE 5";"M Senior";"25:26.0";"5:04.0";"2015-05-24T12:19:52.2660000";"Kongsberg";""
"4";"1";"Espen";"Johnsen";"M";"NOR";"Bergen MTB Klubb";"FE 5";"M Senior";"26:15.0";"5:53.0";"2015-05-24T12:18:32.4060000";"Bergen";""
"5";"8";"Ove";"Grøndal";"M";"NOR";"Trailhead Nesbyen";"FE 5";"M Senior";"26:19.0";"5:57.0";"2015-05-24T12:22:06.5100000";"NESBYEN";""
"6";"3";"Jostein";"Hole";"M";"NOR";"Drammen CK / FMC Kongsberg Subsea / Nbnl";"FE 5";"M Senior";"26:46.0";"6:24.0";"2015-05-24T12:19:39.4140000";"Drammen";""
"7";"54";"Guy Peter";"Gibbs";"M";"NOR";"Www.Ride.Io";"FE 5";"M Senior";"27:09.0";"6:47.0";"2015-05-24T12:45:08.0800000";"HAFRSFJORD";""
"8";"95";"Petter";"Fagerhaug";"M";"NOR";"Lillehammer CK / NTG Lycra";"FE 5";"M Senior";"27:42.0";"7:20.0";"2015-05-24T13:05:35.9840000";"Gjerdrum";""
"9";"6";"Svenn";"Fjeldheim";"M";"NOR";"Nedre Buskerud Nerroverlag";"FE 5";"M Senior";"27:46.0";"7:24.0";"2015-05-24T12:21:15.6080000";"Solbergelva";""
"10";"7";"Tom";"Haukom";"M";"NOR";"FMC";"FE 5";"M Senior";"27:50.0";"7:28.0";"2015-05-24T12:21:41.3320000";"KONGSBERG";""
"11";"5";"Niclas Stensrud";"Andersen";"M";"NOR";"Drøbak-Frogn IL Sykkel";"FE 5";"M Senior";"27:59.0";"7:37.0";"2015-05-24T12:20:37.9200000";"Drøbak";""
"12";"22";"Ted";"Johansen";"M";"NOR";"IF Frøy";"FE 5";"M Senior";"28:05.0";"7:43.0";"2015-05-24T12:29:15.5520000";"OSLO";""
"13";"21";"Bård Sturla";"Stokke";"M";"NOR";"Oslostudentenes IK";"FE 5";"M Senior";"28:22.0";"8:00.0";"2015-05-24T12:28:51.0070000";"OSLO";""
"14";"90";"Ole Christian";"Fagerli";"M";"NOR";"Raumer Rytter SK / Team  Milslukern";"FE 5";"M Senior";"28:32.0";"8:10.0";"2015-05-24T13:03:35.5960000";"Skedsmokorset";""
"15";"10";"Pål";"Nakken";"M";"NOR";"Molde CK";"FE 5";"M Senior";"28:47.0";"8:25.0";"2015-05-24T12:23:22.7550000";"Molde";""
"16";"24";"Joar";"Solem";"M";"NOR";"DRAMMEN";"FE 5";"M Senior";"29:05.0";"8:43.0";"2015-05-24T12:30:19.5870000";"Drammen";""
"17";"15";"John Ola";"Buøy";"M";"NOR";"Orkla CK / Team Ibis";"FE 5";"M Senior";"29:09.0";"8:47.0";"2015-05-24T12:25:57.3430000";"Buvika";""
"18";"17";"Simon";"Johansson";"M";"SWE";"IK Hero";"FE 5";"M Senior";"29:13.0";"8:51.0";"2015-05-24T12:26:56.1940000";"Slependen";""
"19";"19";"Øyvind";"Sætra";"M";"NOR";"Sogn CK";"FE 5";"M Senior";"29:38.0";"9:16.0";"2015-05-24T12:27:55.5460000";"Sogndal";""
"20";"26";"Baard";"Hellebostad";"M";"NOR";"Hemsedal IL Sykkel / Trail Cartel";"FE 5";"M Senior";"29:41.0";"9:19.0";"2015-05-24T12:31:24.1830000";"Borgen";""
"21";"31";"Jon";"Bokrantz";"M";"SWE";"Göteborgs Stigcyklister";"FE 5";"M Senior";"29:55.0";"9:33.0";"2015-05-24T12:33:54.0090000";"Göteborg";""
"22";"45";"Erlend Hegrum";"Askjer";"M";"NOR";"Horten og Omegn's Cykleklubb";"FE 5";"M Senior";"30:15.0";"9:53.0";"2015-05-24T12:41:09.5850000";"Horten";""
"23";"89";"Simen Kalnæs";"Danielsen";"M";"NOR";"Drøbak-Frogn IL Sykkel";"FE 5";"M Senior";"30:17.0";"9:55.0";"2015-05-24T13:02:54.1820000";"Drøbak";""
"24";"35";"Pål";"Grotnes";"M";"NOR";"Grenland SK";"FE 5";"M Senior";"30:18.0";"9:56.0";"2015-05-24T12:36:07.1560000";"Fredrikstad";""
"25";"181";"Erik";"Hægstad";"M";"NOR";"Fiskum IL / Team Lillehammer Powered by Sport 1 og Scott";"FE 5";"M Senior";"30:25.0";"10:03.0";"2015-05-24T13:49:03.0380000";"Lillehammer";""
"26";"174";"Fredrik";"Haraldseth";"M";"NOR";"Bærum OCK / Bull Ski & Kajakk";"FE 5";"M Senior";"30:26.0";"10:04.0";"2015-05-24T13:45:31.4940000";"Oslo";""
"27";"111";"Severin Poppe";"Midteide";"M";"NOR";"IK Hero";"FE 5";"M Senior";"30:27.0";"10:05.0";"2015-05-24T13:13:44.5060000";"ØSTERÅS";""
"28";"39";"Morgan";"Bakken";"M";"NOR";"Kragerø SK";"FE 5";"M Senior";"30:38.0";"10:16.0";"2015-05-24T12:38:01.3440000";"Kragerø";""
"29";"29";"Martin A";"Steen";"M";"NOR";"KROKKLEIVA";"FE 5";"M Senior";"30:55.0";"10:33.0";"2015-05-24T12:33:10.9360000";"KROKKLEIVA";""
"30";"88";"Tommy";"Folkøy";"M";"NOR";"DRØBAK";"FE 5";"M Senior";"30:59.0";"10:37.0";"2015-05-24T13:02:25.1100000";"DRØBAK";""
"31";"164";"Jonas";"Olsson";"M";"NOR";"Hemsedal IL Sykkel / Mx-Training.Com";"FE 5";"M Senior";"31:09.0";"10:47.0";"2015-05-24T13:40:29.7640000";"HEMSEDAL";""
"31";"27";"Torjus Røn";"Sonerud";"M";"NOR";"Lørenskog CK";"FE 5";"M Senior";"31:09.0";"10:47.0";"2015-05-24T12:32:07.2840000";"FINSTADJORDET";""
"33";"52";"Oscar";"Smith";"M";"NOR";"Kristiansands CK";"FE 5";"M Senior";"31:15.0";"10:53.0";"2015-05-24T12:44:34.4610000";"KRISTIANSAND S";""
"34";"41";"Eirik Lind";"Hånes";"M";"NOR";"SK Rye sykkel";"FE 5";"M Senior";"31:16.0";"10:54.0";"2015-05-24T12:39:21.0140000";"OSLO";""
"35";"9";"Aslak";"Mørstad";"M";"NOR";"Bjørndal IF Sykkel / Team Letth";"FE 5";"M Senior";"31:22.0";"11:00.0";"2015-05-24T12:23:07.9340000";"Oslo";""
"36";"47";"Nikolai";"Sele";"M";"NOR";"Nordfjord Grovsyklarlaug";"FE 5";"M Senior";"31:29.0";"11:07.0";"2015-05-24T12:42:09.5420000";"SANDANE";""
"37";"40";"Karsten";"Hjelseth";"M";"NOR";"OSLO";"FE 5";"M Senior";"31:35.0";"11:13.0";"2015-05-24T12:38:37.3790000";"Oslo";""
"38";"46";"Anton";"Odbro";"M";"SWE";"Göteborgs Stigcyklister";"FE 5";"M Senior";"31:40.0";"11:18.0";"2015-05-24T12:41:43.1910000";"Göteborg";""
"39";"33";"Jonas";"Lundin";"M";"SWE";"OSLO";"FE 5";"M Senior";"31:47.0";"11:25.0";"2015-05-24T12:35:23.0580000";"OSLO";""
"40";"56";"Sander";"Solvær";"M";"NOR";"Kristiansands CK";"FE 5";"M Senior";"31:57.0";"11:35.0";"2015-05-24T12:46:49.6890000";"KRISTIANSAND S";""
"41";"155";"Steinar";"Willassen";"M";"NOR";"Hemsedal IL Sykkel";"FE 5";"M Senior";"32:06.0";"11:44.0";"2015-05-24T13:36:04.4870000";"Hemsedal";""
"42";"34";"Tage Rickard";"Sundell";"M";"SWE";"SK Rye sykkel / Team Ibis";"FE 5";"M Senior";"32:20.0";"11:58.0";"2015-05-24T12:35:48.1670000";"LEIKANGER";""
"43";"49";"Anders Brun";"HENNUM";"M";"NOR";"NTG Lillehammer";"FE 5";"M Senior";"32:24.0";"12:02.0";"2015-05-24T12:43:34.1550000";"Lillehammer";""
"44";"25";"Even";"Braaten";"M";"NOR";"IK Hero / Team Nullstress";"FE 5";"M Senior";"32:25.0";"12:03.0";"2015-05-24T12:31:00.3370000";"Oslo";""
"44";"133";"George";"Jones";"M";"GBR";"Skullerud Sportsklubb";"FE 5";"M Senior";"32:25.0";"12:03.0";"2015-05-24T13:25:07.0730000";"Oslo";""
"46";"16";"Frank Jonny";"Brenno";"M";"NOR";"Andebarkji TSK";"FE 5";"M Senior";"32:27.0";"12:05.0";"2015-05-24T12:26:52.3720000";"NESBYEN";""
"46";"132";"Manfred";"Kronbrink";"M";"SWE";"GÖTEBORG";"FE 5";"M Senior";"32:27.0";"12:05.0";"2015-05-24T13:24:40.2600000";"Göteborg";""
"48";"81";"Thomas";"Svendsen";"M";"NOR";"OSLO";"FE 5";"M Senior";"32:29.0";"12:07.0";"2015-05-24T12:59:14.9290000";"OSLO";""
"49";"30";"Olav";"Aga";"M";"NOR";"Bergen MTB Klubb";"FE 5";"M Senior";"32:36.0";"12:14.0";"2015-05-24T12:33:39.4190000";"BERGEN";""
"50";"125";"Johannes";"LUND";"M";"NOR";"Sogn CK";"FE 5";"M Senior";"32:45.0";"12:23.0";"2015-05-24T13:21:09.1080000";"Kaupanger";""
"51";"28";"Petter";"Strøm";"M";"NOR";"Sogn CK / Sti5";"FE 5";"M Senior";"32:47.0";"12:25.0";"2015-05-24T12:32:42.6420000";"Sogndal";""
"52";"68";"Sigurd Salberg";"PEDERSEN";"M";"NOR";"TVK";"FE 5";"M Senior";"32:49.0";"12:27.0";"2015-05-24T12:52:42.6910000";"Lillehammer";""
"53";"38";"Stian";"Rånes";"M";"NOR";"Drammen CK";"FE 5";"M Senior";"32:57.0";"12:35.0";"2015-05-24T12:38:06.2860000";"Drammen";""
"54";"150";"Gaute Birkeland";"Kjellsen";"M";"NOR";"IF Frøy";"FE 5";"M Senior";"32:59.0";"12:37.0";"2015-05-24T13:33:36.8470000";"Oslo";""
"55";"109";"Jørgen";"Tollefsrud";"M";"NOR";"Hasle-Løren IL / Team Letth";"FE 5";"M Senior";"33:11.0";"12:49.0";"2015-05-24T13:13:22.9990000";"Oslo";""
"56";"59";"Lars";"Stensløkken";"M";"NOR";"Lillehammer CK";"FE 5";"M Senior";"33:15.0";"12:53.0";"2015-05-24T12:48:29.9000000";"LILLEHAMMER";""
